par_cz,par_czname,par_state,par_stateabbrv,kid_count,inventor,top5cit,inventor_cat_1,inventor_cat_2,inventor_cat_3,inventor_cat_4,inventor_cat_5,inventor_cat_6,inventor_cat_7,top5cit_cat_1,top5cit_cat_2,top5cit_cat_3,top5cit_cat_4,top5cit_cat_5,top5cit_cat_6,top5cit_cat_7,kid_count_g_m,inventor_g_m,top5cit_g_m,inventor_cat_1_g_m,inventor_cat_2_g_m,inventor_cat_3_g_m,inventor_cat_4_g_m,inventor_cat_5_g_m,inventor_cat_6_g_m,inventor_cat_7_g_m,top5cit_cat_1_g_m,top5cit_cat_2_g_m,top5cit_cat_3_g_m,top5cit_cat_4_g_m,top5cit_cat_5_g_m,top5cit_cat_6_g_m,top5cit_cat_7_g_m,kid_count_g_f,inventor_g_f,top5cit_g_f,inventor_cat_1_g_f,inventor_cat_2_g_f,inventor_cat_3_g_f,inventor_cat_4_g_f,inventor_cat_5_g_f,inventor_cat_6_g_f,inventor_cat_7_g_f,top5cit_cat_1_g_f,top5cit_cat_2_g_f,top5cit_cat_3_g_f,top5cit_cat_4_g_f,top5cit_cat_5_g_f,top5cit_cat_6_g_f,top5cit_cat_7_g_f,kid_count_pq_1,inventor_pq_1,top5cit_pq_1,inventor_cat_1_pq_1,inventor_cat_2_pq_1,inventor_cat_3_pq_1,inventor_cat_4_pq_1,inventor_cat_5_pq_1,inventor_cat_6_pq_1,inventor_cat_7_pq_1,top5cit_cat_1_pq_1,top5cit_cat_2_pq_1,top5cit_cat_3_pq_1,top5cit_cat_4_pq_1,top5cit_cat_5_pq_1,top5cit_cat_6_pq_1,top5cit_cat_7_pq_1,kid_count_pq_2,inventor_pq_2,top5cit_pq_2,inventor_cat_1_pq_2,inventor_cat_2_pq_2,inventor_cat_3_pq_2,inventor_cat_4_pq_2,inventor_cat_5_pq_2,inventor_cat_6_pq_2,inventor_cat_7_pq_2,top5cit_cat_1_pq_2,top5cit_cat_2_pq_2,top5cit_cat_3_pq_2,top5cit_cat_4_pq_2,top5cit_cat_5_pq_2,top5cit_cat_6_pq_2,top5cit_cat_7_pq_2,kid_count_pq_3,inventor_pq_3,top5cit_pq_3,inventor_cat_1_pq_3,inventor_cat_2_pq_3,inventor_cat_3_pq_3,inventor_cat_4_pq_3,inventor_cat_5_pq_3,inventor_cat_6_pq_3,inventor_cat_7_pq_3,top5cit_cat_1_pq_3,top5cit_cat_2_pq_3,top5cit_cat_3_pq_3,top5cit_cat_4_pq_3,top5cit_cat_5_pq_3,top5cit_cat_6_pq_3,top5cit_cat_7_pq_3,kid_count_pq_4,inventor_pq_4,top5cit_pq_4,inventor_cat_1_pq_4,inventor_cat_2_pq_4,inventor_cat_3_pq_4,inventor_cat_4_pq_4,inventor_cat_5_pq_4,inventor_cat_6_pq_4,inventor_cat_7_pq_4,top5cit_cat_1_pq_4,top5cit_cat_2_pq_4,top5cit_cat_3_pq_4,top5cit_cat_4_pq_4,top5cit_cat_5_pq_4,top5cit_cat_6_pq_4,top5cit_cat_7_pq_4,kid_count_pq_5,inventor_pq_5,top5cit_pq_5,inventor_cat_1_pq_5,inventor_cat_2_pq_5,inventor_cat_3_pq_5,inventor_cat_4_pq_5,inventor_cat_5_pq_5,inventor_cat_6_pq_5,inventor_cat_7_pq_5,top5cit_cat_1_pq_5,top5cit_cat_2_pq_5,top5cit_cat_3_pq_5,top5cit_cat_4_pq_5,top5cit_cat_5_pq_5,top5cit_cat_6_pq_5,top5cit_cat_7_pq_5
25500,Centralia,Illinois,IL,9468,0.0017955,0,0,0.0006337,0.0005281,0,0.0001056,0.0005281,0,0,0,0,0,0,0,0,4856,0.002883,0,0,0.0010297,0.0008237,0,0.0002059,0.0008237,0,0,0,0,0,0,0,0,4612,0.0006505,0,0,0.0002168,0.0002168,0,0,0.0002168,0,0,0,0,0,0,0,0,1454,0.0006878,0,0,0.0006878,0,0,0,0,0,0,0,0,0,0,0,0,1823,0.0010971,0,0,0,0.0005485,0,0,0.0005485,0,0,0,0,0,0,0,0,2553,0.0019585,0,0,0,0.0007834,0,0.0003917,0.0007834,0,0,0,0,0,0,0,0,2393,0.0020894,0,0,0.0012537,0.0004179,0,0,0.0004179,0,0,0,0,0,0,0,0,1245,0.0032129,0,0,0.0016064,0.0008032,0,0,0.0008032,0,0,0,0,0,0,0,0
25601,Carbondale,Illinois,IL,14925,0.001273,0,0.000201,0.000268,0.000067,0.000201,0.000134,0.000268,0.000134,0,0,0,0,0,0,0,7519,0.0021279,0,0.000266,0.000399,0.000133,0.000399,0.000266,0.000532,0.000133,0,0,0,0,0,0,0,7406,0.0004051,0,0.000135,0.000135,0,0,0,0,0.000135,0,0,0,0,0,0,0,3092,0.0003234,0,0,0,0,0,0,0.0003234,0,0,0,0,0,0,0,0,3381,0.0005915,0,0,0.0002958,0,0,0,0,0.0002958,0,0,0,0,0,0,0,3876,0.000774,0,0.000258,0.000258,0,0,0.000258,0,0,0,0,0,0,0,0,0,2993,0.0026729,0,0.0006682,0,0.0003341,0.0003341,0.0003341,0.0006682,0.0003341,0,0,0,0,0,0,0,1583,0.0031586,0,0,0.0012634,0,0.0012634,0,0.0006317,0,0,0,0,0,0,0,0
25602,Harrisburg,Illinois,IL,2255,0.0013304,0,0.0004435,0.0004435,0.0004435,0,0,0,0,0,0,0,0,0,0,0,1142,0.0017513,0,0.0008757,0.0008757,0,0,0,0,0,0,0,0,0,0,0,0,1113,0.0008985,0,0,0,0.0008985,0,0,0,0,0,0,0,0,0,0,0,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,577,0.0017331,0,0,0.0017331,0,0,0,0,0,0,0,0,0,0,0,0,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
25701,Cape Girardeau,Missouri,MO,11534,0.0009537,0,0.0000867,0.0001734,0.0001734,0.0000867,0.0000867,0.0001734,0.0001734,0,0,0,0,0,0,0,5816,0.0012036,0,0.0001719,0.0003439,0.0001719,0,0.0001719,0.0001719,0.0001719,0,0,0,0,0,0,0,5718,0.0006995,0,0,0,0.0001749,0.0001749,0,0.0001749,0.0001749,0,0,0,0,0,0,0,2734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2684,0.0007452,0,0,0,0.0003726,0,0,0.0003726,0,0,0,0,0,0,0,0,2667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1269,0.0070922,0,0.000788,0.001576,0.000788,0.000788,0.000788,0.000788,0.001576,0,0,0,0,0,0,0
25702,Poplar Bluff,Missouri,MO,4354,0.0004593,0,0,0,0.0002297,0,0,0.0002297,0,0,0,0,0,0,0,0,2180,0.0009174,0,0,0,0.0004587,0,0,0.0004587,0,0,0,0,0,0,0,0,2174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,869,0.0023015,0,0,0,0.0011507,0,0,0.0011507,0,0,0,0,0,0,0,0,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25800,Blytheville,Arkansas,AR,7015,0.0004277,0,0,0,0.0002851,0,0.0001426,0,0,0,0,0,0,0,0,0,3469,0.0005765,0,0,0,0.0002883,0,0.0002883,0,0,0,0,0,0,0,0,0,3545,0.0002821,0,0,0,0.0002821,0,0,0,0,0,0,0,0,0,0,0,2641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1917,0.0005216,0,0,0,0,0,0.0005216,0,0,0,0,0,0,0,0,0,1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,842,0.0023753,0,0,0,0.0023753,0,0,0,0,0,0,0,0,0,0,0,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25900,Jonesboro,Arkansas,AR,11284,0.0006203,0,0,0.0000886,0.0001772,0,0.0001772,0.0001772,0,0,0,0,0,0,0,0,5796,0.0008627,0,0,0.0001725,0,0,0.0003451,0.0003451,0,0,0,0,0,0,0,0,5488,0.0003644,0,0,0,0.0003644,0,0,0,0,0,0,0,0,0,0,0,2732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1680,0.0035714,0,0,0.0005952,0.0005952,0,0.0011905,0.0011905,0,0,0,0,0,0,0,0,977,0.0010235,0,0,0,0.0010235,0,0,0,0,0,0,0,0,0,0,0
26001,Roseau,Minnesota,MN,1624,0.0073892,0,0,0.0006158,0.0018473,0.0006158,0.0036946,0.0006158,0,0,0,0,0,0,0,0,799,0.0125156,0,0,0,0.0025031,0.0012516,0.0075094,0.0012516,0,0,0,0,0,0,0,0,825,0.0024242,0,0,0.0012121,0.0012121,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,467,0.006424,0,0,0,0,0.0021413,0.0021413,0.0021413,0,0,0,0,0,0,0,0,523,0.0057361,0,0,0,0.0038241,0,0.001912,0,0,0,0,0,0,0,0,0,343,0.0029155,0,0,0,0,0,0.0029155,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
26002,Duluth,Minnesota,MN,18492,0.0022172,0.0000541,0.0003245,0.0002704,0.0004326,0.0002163,0.0002704,0.0005408,0.0001622,0,0,0,0,0,0.0000541,0,9325,0.0036461,0.0001072,0.000429,0.0005362,0.0006434,0.0003217,0.0005362,0.0009651,0.0002145,0,0,0,0,0,0.0001072,0,9167,0.0007636,0,0.0002182,0,0.0002182,0.0001091,0,0.0001091,0.0001091,0,0,0,0,0,0,0,2317,0.0012948,0,0,0,0.0004316,0,0,0.0004316,0.0004316,0,0,0,0,0,0,0,3171,0.0012614,0,0,0,0,0.0003154,0,0.0006307,0.0003154,0,0,0,0,0,0,0,4794,0.0014602,0,0.0002086,0.0002086,0.0002086,0,0.0004172,0.0002086,0.0002086,0,0,0,0,0,0,0,5362,0.0027975,0,0.000373,0.000373,0.0009325,0,0.000373,0.000746,0,0,0,0,0,0,0,0,2848,0.0042135,0.0003511,0.0010534,0.0007022,0.0003511,0.0010534,0.0003511,0.0007022,0,0,0,0,0,0,0.0003511,0
26003,West Cook UT,Minnesota,MN,291,0.0034364,0,0,0,0,0,0,0,0.0034364,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26004,International Falls,Minnesota,MN,1020,0.0029412,0,0.0009804,0,0.0019608,0,0,0,0,0,0,0,0,0,0,0,522,0.0057471,0,0.0019157,0,0.0038314,0,0,0,0,0,0,0,0,0,0,0,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,0.0036496,0,0,0,0.0036496,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
26101,Moberly,Missouri,MO,3735,0.0005355,0,0,0,0.0002677,0,0,0.0002677,0,0,0,0,0,0,0,0,1870,0.0010695,0,0,0,0.0005348,0,0,0.0005348,0,0,0,0,0,0,0,0,1865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011,0.0009891,0,0,0,0.0009891,0,0,0,0,0,0,0,0,0,0,0,1110,0.0009009,0,0,0,0,0,0,0.0009009,0,0,0,0,0,0,0,0,686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
26102,Marshall,Missouri,MO,3146,0.0003179,0,0,0,0,0,0,0.0003179,0,0,0,0,0,0,0,0,1597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1549,0.0006456,0,0,0,0,0,0,0.0006456,0,0,0,0,0,0,0,0,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591,0.001692,0,0,0,0,0,0,0.001692,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
26103,Brookfield,Missouri,MO,1648,0.0012136,0,0,0.0006068,0,0,0,0.0006068,0,0,0,0,0,0,0,0,792,0.0025253,0,0,0.0012626,0,0,0,0.0012626,0,0,0,0,0,0,0,0,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0.0039526,0,0,0,0,0,0,0.0039526,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
26104,Trenton,Missouri,MO,832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26105,Polk,Missouri,MO,685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26106,Centerville,Iowa,IA,1884,0.0026539,0,0,0,0.0005308,0,0.0015924,0.0005308,0,0,0,0,0,0,0,0,932,0.0042918,0,0,0,0.001073,0,0.0032189,0,0,0,0,0,0,0,0,0,952,0.0010504,0,0,0,0,0,0,0.0010504,0,0,0,0,0,0,0,0,379,0.0026385,0,0,0,0.0026385,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552,0.0036232,0,0,0,0,0,0.0018116,0.0018116,0,0,0,0,0,0,0,0,344,0.002907,0,0,0,0,0,0.002907,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
26107,Kirksville,Missouri,MO,1999,0.002001,0,0,0.0005003,0,0,0.0005003,0.0010005,0,0,0,0,0,0,0,0,1032,0.003876,0,0,0.000969,0,0,0.000969,0.001938,0,0,0,0,0,0,0,0,967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,0.0023202,0,0,0,0,0,0.0023202,0,0,0,0,0,0,0,0,0,567,0.0017637,0,0,0,0,0,0,0.0017637,0,0,0,0,0,0,0,0,478,0.0020921,0,0,0.0020921,0,0,0,0,0,0,0,0,0,0,0,0,330,0.0030303,0,0,0,0,0,0,0.0030303,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
26201,Bismarck,North Dakota,ND,8527,0.003401,0,0.0004691,0.0009382,0.0004691,0.0001173,0.0004691,0.0009382,0,0,0,0,0,0,0,0,4301,0.0055801,0,0.000465,0.00186,0.0006975,0.0002325,0.000465,0.00186,0,0,0,0,0,0,0,0,4225,0.0011834,0,0.0004734,0,0.0002367,0,0.0004734,0,0,0,0,0,0,0,0,0,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1273,0.0007855,0,0,0,0,0,0,0.0007855,0,0,0,0,0,0,0,0,2060,0.0033981,0,0.0014563,0.0004854,0,0,0.0004854,0.0009709,0,0,0,0,0,0,0,0,2823,0.0042508,0,0,0.0014169,0.0010627,0,0.0007085,0.0010627,0,0,0,0,0,0,0,0,1585,0.0056782,0,0.0006309,0.0018927,0.0006309,0.0006309,0.0006309,0.0012618,0,0,0,0,0,0,0,0
26202,East Grant UT,North Dakota,ND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26203,Linton,North Dakota,ND,646,0.001548,0,0,0,0,0,0.001548,0,0,0,0,0,0,0,0,0,301,0.0033223,0,0,0,0,0,0.0033223,0,0,0,0,0,0,0,0,0,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26204,Steele,North Dakota,ND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26301,Devils Lake,North Dakota,ND,1696,0.0005896,0,0,0.0005896,0,0,0,0,0,0,0,0,0,0,0,0,864,0.0011574,0,0,0.0011574,0,0,0,0,0,0,0,0,0,0,0,0,832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452,0.0022124,0,0,0.0022124,0,0,0,0,0,0,0,0,0,0,0,0,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
26302,Carrington,North Dakota,ND,504,0.0039683,0,0,0.0019841,0,0,0,0.0019841,0,0,0,0,0,0,0,0,254,0.007874,0,0,0.003937,0,0,0,0.003937,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26303,Turtle Mountain UT,North Dakota,ND,1406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26304,Minot,North Dakota,ND,5222,0.0021065,0,0.000383,0.0001915,0.000766,0.0001915,0.0001915,0.000383,0,0,0,0,0,0,0,0,2625,0.0034286,0,0.0007619,0.000381,0.0007619,0.000381,0.000381,0.0007619,0,0,0,0,0,0,0,0,2597,0.0007701,0,0,0,0.0007701,0,0,0,0,0,0,0,0,0,0,0,648,0.0061728,0,0.0015432,0.0015432,0,0.0015432,0,0.0015432,0,0,0,0,0,0,0,0,1173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1206,0.0041459,0,0.0008292,0,0.0016584,0,0.0008292,0.0008292,0,0,0,0,0,0,0,0,553,0.0036166,0,0,0,0.0036166,0,0,0,0,0,0,0,0,0,0,0
26305,Rugby,North Dakota,ND,832,0.0036058,0,0,0.0012019,0,0.0012019,0.0012019,0,0,0,0,0,0,0,0,0,410,0.0073171,0,0,0.002439,0,0.002439,0.002439,0,0,0,0,0,0,0,0,0,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26401,Ekalaka,South Dakota,SD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26402,Baker,Montana,MT,280,0.0071429,0,0.0035714,0.0035714,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26403,Bowman,North Dakota,ND,313,0.0095847,0,0,0,0.0031949,0.0063898,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26404,Lemmon,North Dakota,ND,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26405,Scobey,Montana,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26406,Wolf Point,Montana,MT,956,0.001046,0,0.001046,0,0,0,0,0,0,0,0,0,0,0,0,0,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502,0.001992,0,0.001992,0,0,0,0,0,0,0,0,0,0,0,0,0,341,0.0029326,0,0.0029326,0,0,0,0,0,0,0,0,0,0,0,0,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26407,Plentywood,Montana,MT,333,0.006006,0,0,0.003003,0,0,0,0.003003,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26408,Glasgow,Montana,MT,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26409,Glendive,Montana,MT,923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26410,Dickinson,North Dakota,ND,2171,0.0027637,0.0004606,0.0009212,0.0009212,0,0.0004606,0.0004606,0,0,0.0004606,0,0,0,0,0,0,1118,0.0053667,0.0008945,0.0017889,0.0017889,0,0.0008945,0.0008945,0,0,0.0008945,0,0,0,0,0,0,1053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,0.0031447,0,0,0,0,0,0.0031447,0,0,0,0,0,0,0,0,0,515,0.0019417,0,0,0,0,0.0019417,0,0,0,0,0,0,0,0,0,0,628,0.0031847,0,0.0015924,0.0015924,0,0,0,0,0,0,0,0,0,0,0,0,512,0.0039063,0.0019531,0.0019531,0.0019531,0,0,0,0,0,0.0019531,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
26411,Sidney,North Dakota,ND,1791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
26412,Williston,North Dakota,ND,2070,0.0014493,0.0004831,0,0.0009662,0.0004831,0,0,0,0,0,0.0004831,0,0,0,0,0,1032,0.002907,0.000969,0,0.001938,0.000969,0,0,0,0,0,0.000969,0,0,0,0,0,1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,0.0019417,0,0,0.0019417,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
26501,Brookings,South Dakota,SD,2576,0.0065994,0.0007764,0,0.001941,0.0003882,0.0007764,0.001941,0.0011646,0.0003882,0,0,0,0,0.0007764,0,0,1294,0.0108192,0.0015456,0,0.0030912,0,0.0015456,0.0030912,0.0023184,0.0007728,0,0,0,0,0.0015456,0,0,1282,0.0023401,0,0,0.00078,0.00078,0,0.00078,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513,0.0038986,0,0,0,0,0,0.0019493,0.0019493,0,0,0,0,0,0,0,0,810,0.0061728,0.0024691,0,0.0024691,0,0,0.0024691,0.0012346,0,0,0,0,0,0.0024691,0,0,669,0.0059791,0,0,0.0029895,0,0.0014948,0,0.0014948,0,0,0,0,0,0,0,0,329,0.0182371,0,0,0.0030395,0.0030395,0.0030395,0.006079,0,0.0030395,0,0,0,0,0,0,0
26502,Madison,South Dakota,SD,1084,0.0064576,0,0,0.0027675,0.0009225,0,0.0009225,0.0009225,0.0009225,0,0,0,0,0,0,0,555,0.0108108,0,0,0.0054054,0,0,0.0018018,0.0018018,0.0018018,0,0,0,0,0,0,0,529,0.0018904,0,0,0,0.0018904,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339,0.0058997,0,0,0.0029499,0,0,0,0.0029499,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
